crop_id,image_id,split,crop_path,label,damage,pixels,x0,y0,x1,y1
hurricane-michael_00000311_c3_00,hurricane-michael_00000311,train,outputs\real_processed\damage_crops\hurricane-michael_00000311_c3_00.png,2,major-damage,4652,864,232,927,353
hurricane-michael_00000311_c3_01,hurricane-michael_00000311,train,outputs\real_processed\damage_crops\hurricane-michael_00000311_c3_01.png,2,major-damage,1471,921,650,965,721
hurricane-michael_00000311_c3_02,hurricane-michael_00000311,train,outputs\real_processed\damage_crops\hurricane-michael_00000311_c3_02.png,2,major-damage,1096,640,97,702,145
hurricane-michael_00000311_c3_03,hurricane-michael_00000311,train,outputs\real_processed\damage_crops\hurricane-michael_00000311_c3_03.png,2,major-damage,1031,638,231,699,273
hurricane-michael_00000311_c3_04,hurricane-michael_00000311,train,outputs\real_processed\damage_crops\hurricane-michael_00000311_c3_04.png,2,major-damage,570,377,201,421,239
hurricane-michael_00000311_c3_05,hurricane-michael_00000311,train,outputs\real_processed\damage_crops\hurricane-michael_00000311_c3_05.png,2,major-damage,216,411,187,441,219
hurricane-michael_00000300_c1_00,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c1_00.png,0,no-damage,1387,455,339,509,393
hurricane-michael_00000300_c1_01,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c1_01.png,0,no-damage,868,905,643,949,699
hurricane-michael_00000300_c1_02,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c1_02.png,0,no-damage,860,975,635,1024,677
hurricane-michael_00000300_c1_03,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c1_03.png,0,no-damage,703,107,0,156,43
hurricane-michael_00000300_c1_04,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c1_04.png,0,no-damage,676,1004,390,1024,467
hurricane-michael_00000300_c1_05,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c1_05.png,0,no-damage,508,223,286,265,328
hurricane-michael_00000300_c2_00,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c2_00.png,1,minor-damage,2752,469,193,519,295
hurricane-michael_00000300_c2_01,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c2_01.png,1,minor-damage,1036,910,306,973,354
hurricane-michael_00000300_c2_02,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c2_02.png,1,minor-damage,957,837,23,879,84
hurricane-michael_00000300_c2_03,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c2_03.png,1,minor-damage,745,967,973,1019,1017
hurricane-michael_00000300_c2_04,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c2_04.png,1,minor-damage,687,995,727,1024,778
hurricane-michael_00000300_c2_05,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c2_05.png,1,minor-damage,618,911,990,957,1024
hurricane-michael_00000300_c3_00,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c3_00.png,2,major-damage,18234,321,121,423,352
hurricane-michael_00000300_c3_01,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c3_01.png,2,major-damage,1612,454,25,508,88
hurricane-michael_00000300_c3_02,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c3_02.png,2,major-damage,1353,814,638,863,696
hurricane-michael_00000300_c3_03,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c3_03.png,2,major-damage,820,784,24,835,70
hurricane-michael_00000300_c4_00,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c4_00.png,3,destroyed,6918,397,720,549,813
hurricane-michael_00000300_c4_01,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c4_01.png,3,destroyed,1890,499,0,546,85
hurricane-michael_00000300_c4_02,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c4_02.png,3,destroyed,721,605,30,646,77
hurricane-michael_00000300_c4_03,hurricane-michael_00000300,train,outputs\real_processed\damage_crops\hurricane-michael_00000300_c4_03.png,3,destroyed,664,943,461,981,513
mexico-earthquake_00000159_c1_00,mexico-earthquake_00000159,train,outputs\real_processed\damage_crops\mexico-earthquake_00000159_c1_00.png,0,no-damage,11491,543,26,738,225
mexico-earthquake_00000159_c1_01,mexico-earthquake_00000159,train,outputs\real_processed\damage_crops\mexico-earthquake_00000159_c1_01.png,0,no-damage,10189,727,35,898,179
mexico-earthquake_00000159_c1_02,mexico-earthquake_00000159,train,outputs\real_processed\damage_crops\mexico-earthquake_00000159_c1_02.png,0,no-damage,9014,911,0,1024,136
mexico-earthquake_00000159_c1_03,mexico-earthquake_00000159,train,outputs\real_processed\damage_crops\mexico-earthquake_00000159_c1_03.png,0,no-damage,7838,880,340,1004,481
mexico-earthquake_00000159_c1_04,mexico-earthquake_00000159,train,outputs\real_processed\damage_crops\mexico-earthquake_00000159_c1_04.png,0,no-damage,6844,882,101,1024,212
mexico-earthquake_00000159_c1_05,mexico-earthquake_00000159,train,outputs\real_processed\damage_crops\mexico-earthquake_00000159_c1_05.png,0,no-damage,6437,43,72,191,176
santa-rosa-wildfire_00000252_c4_00,santa-rosa-wildfire_00000252,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000252_c4_00.png,3,destroyed,2911,101,769,199,849
santa-rosa-wildfire_00000252_c4_01,santa-rosa-wildfire_00000252,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000252_c4_01.png,3,destroyed,2018,262,433,338,514
santa-rosa-wildfire_00000252_c4_02,santa-rosa-wildfire_00000252,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000252_c4_02.png,3,destroyed,592,58,477,112,528
hurricane-matthew_00000283_c2_00,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c2_00.png,1,minor-damage,216,884,454,916,490
hurricane-matthew_00000283_c2_01,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c2_01.png,1,minor-damage,200,395,108,429,144
hurricane-matthew_00000283_c2_02,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c2_02.png,1,minor-damage,197,889,361,919,392
hurricane-matthew_00000283_c2_03,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c2_03.png,1,minor-damage,168,395,64,425,93
hurricane-matthew_00000283_c2_04,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c2_04.png,1,minor-damage,150,388,119,419,154
hurricane-matthew_00000283_c3_00,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c3_00.png,2,major-damage,159,911,193,940,224
hurricane-matthew_00000283_c4_00,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c4_00.png,3,destroyed,295,765,805,798,844
hurricane-matthew_00000283_c4_01,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c4_01.png,3,destroyed,206,120,192,156,228
hurricane-matthew_00000283_c4_02,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c4_02.png,3,destroyed,176,386,305,416,335
hurricane-matthew_00000283_c4_03,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c4_03.png,3,destroyed,168,389,282,423,317
hurricane-matthew_00000283_c4_04,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c4_04.png,3,destroyed,114,102,73,133,103
hurricane-matthew_00000283_c4_05,hurricane-matthew_00000283,train,outputs\real_processed\damage_crops\hurricane-matthew_00000283_c4_05.png,3,destroyed,102,406,131,436,161
hurricane-florence_00000126_c2_00,hurricane-florence_00000126,train,outputs\real_processed\damage_crops\hurricane-florence_00000126_c2_00.png,1,minor-damage,19947,157,392,344,574
hurricane-michael_00000326_c1_00,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c1_00.png,0,no-damage,5234,449,0,553,70
hurricane-michael_00000326_c1_01,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c1_01.png,0,no-damage,1537,586,0,686,28
hurricane-michael_00000326_c1_02,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c1_02.png,0,no-damage,1496,549,769,605,834
hurricane-michael_00000326_c1_03,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c1_03.png,0,no-damage,1460,92,833,136,914
hurricane-michael_00000326_c1_04,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c1_04.png,0,no-damage,1387,558,707,608,776
hurricane-michael_00000326_c1_05,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c1_05.png,0,no-damage,1312,107,614,158,674
hurricane-michael_00000326_c2_00,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c2_00.png,1,minor-damage,7837,57,137,200,262
hurricane-michael_00000326_c2_01,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c2_01.png,1,minor-damage,7321,603,17,740,96
hurricane-michael_00000326_c2_02,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c2_02.png,1,minor-damage,1603,89,965,151,1021
hurricane-michael_00000326_c2_03,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c2_03.png,1,minor-damage,1315,85,503,145,559
hurricane-michael_00000326_c2_04,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c2_04.png,1,minor-damage,1308,522,164,575,222
hurricane-michael_00000326_c2_05,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c2_05.png,1,minor-damage,1247,70,683,138,728
hurricane-michael_00000326_c3_00,hurricane-michael_00000326,train,outputs\real_processed\damage_crops\hurricane-michael_00000326_c3_00.png,2,major-damage,3801,437,125,525,241
hurricane-matthew_00000331_c2_00,hurricane-matthew_00000331,train,outputs\real_processed\damage_crops\hurricane-matthew_00000331_c2_00.png,1,minor-damage,521,959,638,1010,684
hurricane-matthew_00000331_c2_01,hurricane-matthew_00000331,train,outputs\real_processed\damage_crops\hurricane-matthew_00000331_c2_01.png,1,minor-damage,318,470,852,507,891
hurricane-matthew_00000331_c2_02,hurricane-matthew_00000331,train,outputs\real_processed\damage_crops\hurricane-matthew_00000331_c2_02.png,1,minor-damage,210,284,604,320,640
hurricane-matthew_00000331_c2_03,hurricane-matthew_00000331,train,outputs\real_processed\damage_crops\hurricane-matthew_00000331_c2_03.png,1,minor-damage,142,568,782,601,814
hurricane-matthew_00000331_c3_00,hurricane-matthew_00000331,train,outputs\real_processed\damage_crops\hurricane-matthew_00000331_c3_00.png,2,major-damage,131,327,727,357,754
hurricane-matthew_00000331_c4_00,hurricane-matthew_00000331,train,outputs\real_processed\damage_crops\hurricane-matthew_00000331_c4_00.png,3,destroyed,125,336,861,366,888
hurricane-matthew_00000331_c4_01,hurricane-matthew_00000331,train,outputs\real_processed\damage_crops\hurricane-matthew_00000331_c4_01.png,3,destroyed,84,832,228,861,253
mexico-earthquake_00000075_c1_00,mexico-earthquake_00000075,train,outputs\real_processed\damage_crops\mexico-earthquake_00000075_c1_00.png,0,no-damage,115172,622,115,1024,763
mexico-earthquake_00000075_c1_01,mexico-earthquake_00000075,train,outputs\real_processed\damage_crops\mexico-earthquake_00000075_c1_01.png,0,no-damage,25492,324,678,571,908
mexico-earthquake_00000075_c1_02,mexico-earthquake_00000075,train,outputs\real_processed\damage_crops\mexico-earthquake_00000075_c1_02.png,0,no-damage,15932,876,536,1024,799
mexico-earthquake_00000075_c1_03,mexico-earthquake_00000075,train,outputs\real_processed\damage_crops\mexico-earthquake_00000075_c1_03.png,0,no-damage,14211,14,573,151,786
mexico-earthquake_00000075_c1_04,mexico-earthquake_00000075,train,outputs\real_processed\damage_crops\mexico-earthquake_00000075_c1_04.png,0,no-damage,12668,768,732,936,901
mexico-earthquake_00000075_c1_05,mexico-earthquake_00000075,train,outputs\real_processed\damage_crops\mexico-earthquake_00000075_c1_05.png,0,no-damage,12129,207,709,354,853
mexico-earthquake_00000075_c2_00,mexico-earthquake_00000075,train,outputs\real_processed\damage_crops\mexico-earthquake_00000075_c2_00.png,1,minor-damage,1044,909,69,981,118
mexico-earthquake_00000075_c2_01,mexico-earthquake_00000075,train,outputs\real_processed\damage_crops\mexico-earthquake_00000075_c2_01.png,1,minor-damage,961,914,101,978,158
santa-rosa-wildfire_00000124_c1_00,santa-rosa-wildfire_00000124,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000124_c1_00.png,0,no-damage,2016,832,533,901,622
santa-rosa-wildfire_00000124_c1_01,santa-rosa-wildfire_00000124,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000124_c1_01.png,0,no-damage,503,930,508,973,557
santa-rosa-wildfire_00000124_c4_00,santa-rosa-wildfire_00000124,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000124_c4_00.png,3,destroyed,3154,67,275,153,345
santa-rosa-wildfire_00000124_c4_01,santa-rosa-wildfire_00000124,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000124_c4_01.png,3,destroyed,3140,939,0,1024,77
santa-rosa-wildfire_00000124_c4_02,santa-rosa-wildfire_00000124,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000124_c4_02.png,3,destroyed,2852,96,397,190,476
santa-rosa-wildfire_00000124_c4_03,santa-rosa-wildfire_00000124,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000124_c4_03.png,3,destroyed,2839,821,176,909,255
santa-rosa-wildfire_00000124_c4_04,santa-rosa-wildfire_00000124,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000124_c4_04.png,3,destroyed,2820,809,279,906,349
santa-rosa-wildfire_00000124_c4_05,santa-rosa-wildfire_00000124,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000124_c4_05.png,3,destroyed,2774,72,112,159,175
santa-rosa-wildfire_00000237_c1_00,santa-rosa-wildfire_00000237,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000237_c1_00.png,0,no-damage,602,404,245,455,290
santa-rosa-wildfire_00000237_c4_00,santa-rosa-wildfire_00000237,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000237_c4_00.png,3,destroyed,2923,108,232,191,332
santa-rosa-wildfire_00000237_c4_01,santa-rosa-wildfire_00000237,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000237_c4_01.png,3,destroyed,2530,296,846,374,913
santa-rosa-wildfire_00000237_c4_02,santa-rosa-wildfire_00000237,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000237_c4_02.png,3,destroyed,2105,222,741,307,803
santa-rosa-wildfire_00000237_c4_03,santa-rosa-wildfire_00000237,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000237_c4_03.png,3,destroyed,2006,504,236,571,312
santa-rosa-wildfire_00000237_c4_04,santa-rosa-wildfire_00000237,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000237_c4_04.png,3,destroyed,1809,705,294,765,364
santa-rosa-wildfire_00000237_c4_05,santa-rosa-wildfire_00000237,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000237_c4_05.png,3,destroyed,1788,808,405,889,478
mexico-earthquake_00000024_c1_00,mexico-earthquake_00000024,train,outputs\real_processed\damage_crops\mexico-earthquake_00000024_c1_00.png,0,no-damage,22109,756,629,1024,804
mexico-earthquake_00000024_c1_01,mexico-earthquake_00000024,train,outputs\real_processed\damage_crops\mexico-earthquake_00000024_c1_01.png,0,no-damage,18574,512,667,774,810
mexico-earthquake_00000024_c1_02,mexico-earthquake_00000024,train,outputs\real_processed\damage_crops\mexico-earthquake_00000024_c1_02.png,0,no-damage,17539,882,229,1024,509
mexico-earthquake_00000024_c1_03,mexico-earthquake_00000024,train,outputs\real_processed\damage_crops\mexico-earthquake_00000024_c1_03.png,0,no-damage,15602,800,780,948,1024
mexico-earthquake_00000024_c1_04,mexico-earthquake_00000024,train,outputs\real_processed\damage_crops\mexico-earthquake_00000024_c1_04.png,0,no-damage,14506,276,786,540,990
mexico-earthquake_00000024_c1_05,mexico-earthquake_00000024,train,outputs\real_processed\damage_crops\mexico-earthquake_00000024_c1_05.png,0,no-damage,14116,16,406,164,634
hurricane-florence_00000341_c2_00,hurricane-florence_00000341,train,outputs\real_processed\damage_crops\hurricane-florence_00000341_c2_00.png,1,minor-damage,8050,156,574,315,725
