id,source_split,split,pre_image,post_image,mask_path
hurricane-harvey_00000134,train,train,data\xview2_real\train\images\hurricane-harvey_00000134_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000134_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000134_post_disaster_target.png
midwest-flooding_00000168,train,train,data\xview2_real\train\images\midwest-flooding_00000168_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000168_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000168_post_disaster_target.png
santa-rosa-wildfire_00000304,train,train,data\xview2_real\train\images\santa-rosa-wildfire_00000304_pre_disaster.png,data\xview2_real\train\images\santa-rosa-wildfire_00000304_post_disaster.png,data\xview2_real\train\masks\santa-rosa-wildfire_00000304_post_disaster_target.png
hurricane-florence_00000064,train,train,data\xview2_real\train\images\hurricane-florence_00000064_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000064_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000064_post_disaster_target.png
socal-fire_00000333,train,train,data\xview2_real\train\images\socal-fire_00000333_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000333_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000333_post_disaster_target.png
socal-fire_00001021,train,train,data\xview2_real\train\images\socal-fire_00001021_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001021_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001021_post_disaster_target.png
hurricane-harvey_00000060,train,train,data\xview2_real\train\images\hurricane-harvey_00000060_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000060_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000060_post_disaster_target.png
hurricane-harvey_00000054,train,train,data\xview2_real\train\images\hurricane-harvey_00000054_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000054_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000054_post_disaster_target.png
socal-fire_00000620,train,train,data\xview2_real\train\images\socal-fire_00000620_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000620_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000620_post_disaster_target.png
hurricane-matthew_00000093,train,train,data\xview2_real\train\images\hurricane-matthew_00000093_pre_disaster.png,data\xview2_real\train\images\hurricane-matthew_00000093_post_disaster.png,data\xview2_real\train\masks\hurricane-matthew_00000093_post_disaster_target.png
socal-fire_00000529,train,train,data\xview2_real\train\images\socal-fire_00000529_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000529_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000529_post_disaster_target.png
socal-fire_00000692,train,train,data\xview2_real\train\images\socal-fire_00000692_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000692_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000692_post_disaster_target.png
socal-fire_00000059,train,train,data\xview2_real\train\images\socal-fire_00000059_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000059_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000059_post_disaster_target.png
hurricane-harvey_00000040,train,train,data\xview2_real\train\images\hurricane-harvey_00000040_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000040_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000040_post_disaster_target.png
hurricane-michael_00000036,train,train,data\xview2_real\train\images\hurricane-michael_00000036_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000036_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000036_post_disaster_target.png
socal-fire_00000248,train,train,data\xview2_real\train\images\socal-fire_00000248_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000248_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000248_post_disaster_target.png
hurricane-matthew_00000401,train,train,data\xview2_real\train\images\hurricane-matthew_00000401_pre_disaster.png,data\xview2_real\train\images\hurricane-matthew_00000401_post_disaster.png,data\xview2_real\train\masks\hurricane-matthew_00000401_post_disaster_target.png
hurricane-harvey_00000432,train,train,data\xview2_real\train\images\hurricane-harvey_00000432_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000432_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000432_post_disaster_target.png
hurricane-michael_00000180,train,train,data\xview2_real\train\images\hurricane-michael_00000180_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000180_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000180_post_disaster_target.png
midwest-flooding_00000002,train,train,data\xview2_real\train\images\midwest-flooding_00000002_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000002_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000002_post_disaster_target.png
socal-fire_00000303,train,train,data\xview2_real\train\images\socal-fire_00000303_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000303_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000303_post_disaster_target.png
midwest-flooding_00000120,train,train,data\xview2_real\train\images\midwest-flooding_00000120_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000120_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000120_post_disaster_target.png
midwest-flooding_00000441,train,train,data\xview2_real\train\images\midwest-flooding_00000441_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000441_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000441_post_disaster_target.png
hurricane-harvey_00000384,train,train,data\xview2_real\train\images\hurricane-harvey_00000384_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000384_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000384_post_disaster_target.png
socal-fire_00001049,train,train,data\xview2_real\train\images\socal-fire_00001049_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001049_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001049_post_disaster_target.png
socal-fire_00001298,train,train,data\xview2_real\train\images\socal-fire_00001298_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001298_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001298_post_disaster_target.png
socal-fire_00000884,train,train,data\xview2_real\train\images\socal-fire_00000884_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000884_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000884_post_disaster_target.png
hurricane-michael_00000243,train,train,data\xview2_real\train\images\hurricane-michael_00000243_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000243_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000243_post_disaster_target.png
socal-fire_00000306,train,train,data\xview2_real\train\images\socal-fire_00000306_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000306_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000306_post_disaster_target.png
santa-rosa-wildfire_00000300,train,train,data\xview2_real\train\images\santa-rosa-wildfire_00000300_pre_disaster.png,data\xview2_real\train\images\santa-rosa-wildfire_00000300_post_disaster.png,data\xview2_real\train\masks\santa-rosa-wildfire_00000300_post_disaster_target.png
hurricane-harvey_00000302,train,train,data\xview2_real\train\images\hurricane-harvey_00000302_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000302_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000302_post_disaster_target.png
hurricane-harvey_00000221,train,train,data\xview2_real\train\images\hurricane-harvey_00000221_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000221_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000221_post_disaster_target.png
mexico-earthquake_00000046,train,train,data\xview2_real\train\images\mexico-earthquake_00000046_pre_disaster.png,data\xview2_real\train\images\mexico-earthquake_00000046_post_disaster.png,data\xview2_real\train\masks\mexico-earthquake_00000046_post_disaster_target.png
santa-rosa-wildfire_00000216,train,train,data\xview2_real\train\images\santa-rosa-wildfire_00000216_pre_disaster.png,data\xview2_real\train\images\santa-rosa-wildfire_00000216_post_disaster.png,data\xview2_real\train\masks\santa-rosa-wildfire_00000216_post_disaster_target.png
palu-tsunami_00000100,train,train,data\xview2_real\train\images\palu-tsunami_00000100_pre_disaster.png,data\xview2_real\train\images\palu-tsunami_00000100_post_disaster.png,data\xview2_real\train\masks\palu-tsunami_00000100_post_disaster_target.png
midwest-flooding_00000167,train,train,data\xview2_real\train\images\midwest-flooding_00000167_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000167_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000167_post_disaster_target.png
palu-tsunami_00000076,train,train,data\xview2_real\train\images\palu-tsunami_00000076_pre_disaster.png,data\xview2_real\train\images\palu-tsunami_00000076_post_disaster.png,data\xview2_real\train\masks\palu-tsunami_00000076_post_disaster_target.png
mexico-earthquake_00000066,train,train,data\xview2_real\train\images\mexico-earthquake_00000066_pre_disaster.png,data\xview2_real\train\images\mexico-earthquake_00000066_post_disaster.png,data\xview2_real\train\masks\mexico-earthquake_00000066_post_disaster_target.png
socal-fire_00001285,train,train,data\xview2_real\train\images\socal-fire_00001285_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001285_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001285_post_disaster_target.png
midwest-flooding_00000102,train,train,data\xview2_real\train\images\midwest-flooding_00000102_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000102_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000102_post_disaster_target.png
socal-fire_00000968,train,train,data\xview2_real\train\images\socal-fire_00000968_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000968_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000968_post_disaster_target.png
palu-tsunami_00000040,train,train,data\xview2_real\train\images\palu-tsunami_00000040_pre_disaster.png,data\xview2_real\train\images\palu-tsunami_00000040_post_disaster.png,data\xview2_real\train\masks\palu-tsunami_00000040_post_disaster_target.png
hurricane-florence_00000168,train,train,data\xview2_real\train\images\hurricane-florence_00000168_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000168_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000168_post_disaster_target.png
midwest-flooding_00000352,train,train,data\xview2_real\train\images\midwest-flooding_00000352_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000352_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000352_post_disaster_target.png
socal-fire_00000447,train,train,data\xview2_real\train\images\socal-fire_00000447_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000447_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000447_post_disaster_target.png
socal-fire_00001385,train,train,data\xview2_real\train\images\socal-fire_00001385_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001385_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001385_post_disaster_target.png
hurricane-michael_00000466,train,val,data\xview2_real\train\images\hurricane-michael_00000466_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000466_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000466_post_disaster_target.png
socal-fire_00000629,train,val,data\xview2_real\train\images\socal-fire_00000629_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000629_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000629_post_disaster_target.png
socal-fire_00001116,train,val,data\xview2_real\train\images\socal-fire_00001116_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001116_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001116_post_disaster_target.png
mexico-earthquake_00000126,train,val,data\xview2_real\train\images\mexico-earthquake_00000126_pre_disaster.png,data\xview2_real\train\images\mexico-earthquake_00000126_post_disaster.png,data\xview2_real\train\masks\mexico-earthquake_00000126_post_disaster_target.png
hurricane-matthew_00000243,train,val,data\xview2_real\train\images\hurricane-matthew_00000243_pre_disaster.png,data\xview2_real\train\images\hurricane-matthew_00000243_post_disaster.png,data\xview2_real\train\masks\hurricane-matthew_00000243_post_disaster_target.png
hurricane-florence_00000419,train,val,data\xview2_real\train\images\hurricane-florence_00000419_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000419_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000419_post_disaster_target.png
socal-fire_00001104,train,val,data\xview2_real\train\images\socal-fire_00001104_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001104_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001104_post_disaster_target.png
midwest-flooding_00000061,train,val,data\xview2_real\train\images\midwest-flooding_00000061_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000061_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000061_post_disaster_target.png
